mean_x,std_x,mad_x,max_x,min_x,energy_x,entropy_x,iqr_x,range_x,skewness_x,kurtosis_x,mean_y,std_y,mad_y,max_y,min_y,energy_y,entropy_y,iqr_y,range_y,skewness_y,kurtosis_y,mean_z,std_z,mad_z,max_z,min_z,energy_z,entropy_z,iqr_z,range_z,skewness_z,kurtosis_z,frame_in,frame_out,timestamp_in,timestamp_out,label
-0.093125,0.06648061277545507,0.01800000000000001,0.092,-0.146,0.0130919375,2.825781078844141,0.047000000000000014,0.238,1.6265800792168479,1.3816849204195467,0.0695,0.020313173065771878,0.014000000000000005,0.097,0.026,0.005242875,3.321616044243311,0.026249999999999996,0.07100000000000001,-0.6349977178883597,-0.5286752263389283,-0.052250000000000005,0.05084658297270329,0.006500000000000001,-0.02,-0.22,0.005315437500000001,3.395184758442446,0.015249999999999996,0.2,-2.1744151108192153,3.52253282770228,1.0,32.0,0.0,1.033,0.0
-0.0115,0.07465838867803135,0.042,0.095,-0.135,0.005706124999999999,3.2166123704561884,0.12925,0.23,-0.4535083154718818,-1.1712907339412906,0.059281249999999994,0.01502546666288605,0.00449999999999999,0.074,0.026,0.0037400312500000003,3.3275546702728818,0.020000000000000004,0.048,-0.9444900909141373,-0.60993735934156,-0.16653125,0.10216316128349544,0.05200000000000002,-0.023,-0.277,0.038169968750000005,2.9868212712650752,0.21500000000000002,0.254,0.35230704733306817,-1.6632373267241447,17.0,48.0,0.533,1.567,0.0
0.01053125,0.0339024191384258,0.019,0.095,-0.041,0.0012602812500000001,3.2275386500954903,0.03675,0.136,0.66947477635519,0.3053921584168191,0.07128125,0.0132316721708747,0.006000000000000005,0.103,0.037,0.00525609375,3.367067303148171,0.011499999999999996,0.066,-0.3762415174960204,1.4946433174257487,-0.25506249999999997,0.01360362428729933,0.008000000000000007,-0.223,-0.277,0.0652419375,3.257428257658911,0.014249999999999985,0.05400000000000002,0.5886664606691544,-0.12030251195690234,33.0,64.0,1.067,2.1,0.0
-0.09178125000000001,0.09912672898082282,0.03949999999999999,0.016,-0.279,0.018249906250000003,3.2660910506441914,0.14974999999999997,0.29500000000000004,-0.8070262216224366,-0.8652134356827972,0.10846875,0.033379432641036606,0.027499999999999997,0.161,0.062,0.01287965625,3.1740386695952485,0.06175000000000001,0.099,0.2309563688753667,-1.4455443314578633,-0.23424999999999999,0.023006792475266952,0.017000000000000015,-0.181,-0.275,0.055402375000000004,3.297966567336702,0.030999999999999972,0.09400000000000003,0.5661590939349516,-0.37114417035612446,49.0,80.0,1.6,2.633,0.0
-0.23921874999999998,0.0919322897486922,0.03250000000000003,-0.045,-0.325,0.06567715625000001,2.9224576835723006,0.13575000000000004,0.28,0.9609035272129262,-0.660504716536733,0.13990625,0.013170419922595482,0.006499999999999992,0.161,0.106,0.01974721875,3.3666968214954793,0.012499999999999983,0.05500000000000001,-0.7406554155070855,0.3033972714000277,-0.19874999999999998,0.021808828487564394,0.015000000000000013,-0.175,-0.234,0.039977187500000004,3.210422326106615,0.04175000000000001,0.059000000000000025,-0.4250816223240577,-1.4354440781805513,65.0,96.0,2.133,3.167,0.0
-0.30740625,0.016131993396276238,0.009000000000000008,-0.268,-0.33,0.09475884375,3.207987714246423,0.017250000000000043,0.062,0.8248498022824812,-0.1998207746217293,0.1414375,0.012949270008382708,0.0059999999999999915,0.178,0.117,0.02017225,3.3141934538129756,0.011499999999999982,0.060999999999999985,0.7820862493748935,1.46002471861099,-0.24584375,0.0799050645199508,0.033,-0.175,-0.388,0.06682396874999999,3.24296761395733,0.14475,0.21300000000000002,-0.7377383688968531,-1.1360264938774682,81.0,112.0,2.667,3.7,0.0
-0.33740625,0.04197235650922521,0.03450000000000003,-0.261,-0.395,0.11560465624999999,3.165351200998413,0.07474999999999998,0.134,0.3119516575256736,-1.2153733037525118,0.12871875,0.032751177817561004,0.033,0.19,0.078,0.01764115625,3.218887616352209,0.06225,0.112,0.11380960970576345,-1.0533051740352573,-0.3441875,0.115407007342492,0.0975,-0.211,-0.533,0.1317838125,3.230883675298663,0.22700000000000004,0.32200000000000006,-0.27594663510474027,-1.5083631590180169,129.0,160.0,4.267,5.3,0.0
-0.36503125000000003,0.018625393242492905,0.015500000000000014,-0.318,-0.395,0.13359471875,3.236424917101047,0.030000000000000027,0.07700000000000001,0.19115754651825165,-0.5503531173008462,0.11603125,0.024358628316009504,0.022000000000000006,0.15,0.078,0.014056593749999999,3.210569797318193,0.04575000000000001,0.072,-0.12687020861973844,-1.446638466780945,-0.2374375,0.04472061709938717,0.02800000000000001,-0.118,-0.305,0.058376500000000005,3.2390056940157406,0.06375000000000003,0.187,0.7472276768544359,0.16983073586413777,145.0,176.0,4.8,5.833,0.0
-0.37503125,0.058265279313133835,0.014499999999999985,-0.326,-0.562,0.14404328125000002,3.3916687733233637,0.03849999999999998,0.23600000000000004,-1.997617382997151,3.12652003397712,0.017531250000000005,0.13445468204356997,0.07399999999999998,0.15,-0.26,0.01838540625,3.311816825116206,0.22325,0.41000000000000003,-0.6888789431451706,-0.9816477447509793,-0.07781249999999999,0.18142085697005733,0.16150000000000003,0.26,-0.293,0.0389683125,3.0552005530905446,0.32125000000000004,0.5529999999999999,0.38575341923376827,-1.2000758580712518,161.0,192.0,5.333,6.367,0.0
-0.5302500000000001,0.15176585584379643,0.12449999999999997,-0.326,-0.749,0.3041979375,3.193634743957161,0.31,0.423,0.16528341354947937,-1.6071467468622502,-0.26106250000000003,0.1924660582901567,0.162,0.066,-0.573,0.10519681249999999,3.2406809441355744,0.32075,0.639,0.07065537358534264,-1.1658150434576222,0.19640625,0.14176958845583737,0.07599999999999998,0.376,-0.093,0.05867403125,3.30854698031018,0.23375,0.469,-0.6589972019010668,-0.9607894733739535,177.0,208.0,5.867,6.9,0.0
-0.7425312500000001,0.08363909984832153,0.08199999999999996,-0.583,-0.848,0.55834815625,3.086478357875866,0.16975000000000007,0.265,0.1910271273903079,-1.365171069734062,-0.50725,0.10384814634840624,0.050999999999999934,-0.282,-0.614,0.268087,2.991150449625744,0.16200000000000003,0.332,0.817535717376177,-0.7686857398044626,0.265,0.0538696343035666,0.047000000000000014,0.376,0.201,0.07312693749999999,3.0576807969185937,0.09450000000000003,0.175,0.4108977191402169,-1.10294326503357,193.0,224.0,6.4,7.433,0.0
-0.82953125,0.026474025448304968,0.007000000000000006,-0.757,-0.856,0.6888229687499999,3.046178389368119,0.013249999999999984,0.09899999999999998,1.5712081455079574,1.2790367186661724,-0.5518125,0.04344999820195623,0.035999999999999976,-0.47,-0.614,0.3063849375,3.186801862381044,0.06274999999999997,0.14400000000000002,0.3593323256034028,-0.8861372030039307,0.2181875,0.012350196101681948,0.005500000000000005,0.255,0.201,0.0477583125,3.1975197558503345,0.01075000000000001,0.05399999999999999,1.0802016000842458,1.3535322831670564,209.0,240.0,6.933,7.967,0.0
-0.8205,0.028497806933165903,0.013500000000000068,-0.773,-0.856,0.6740323749999999,3.129194647323731,0.05074999999999996,0.08299999999999996,0.5742039184692523,-1.2888752078871157,-0.46790625,0.05554972962074164,0.06199999999999997,-0.4,-0.548,0.22202203125000003,3.1601582472964225,0.11649999999999994,0.14800000000000002,-0.10558785434078204,-1.5031311342574258,0.249375,0.04119219434553105,0.012500000000000011,0.328,0.212,0.0638846875,2.870936659222215,0.0675,0.11600000000000002,0.8438127665388775,-0.9813019473851288,225.0,256.0,7.467,8.5,0.0
-0.7978125,0.01930258645233843,0.013000000000000067,-0.773,-0.838,0.6368773750000001,3.3139303274318297,0.02499999999999991,0.06499999999999995,-0.6132328238637399,-0.6900245878916773,-0.42021875,0.023494326941572514,0.012499999999999983,-0.392,-0.468,0.17713578125,3.303055173764572,0.028749999999999998,0.07600000000000001,-0.7531121889555735,-0.7977536149454405,0.30556249999999996,0.03989590948643732,0.02350000000000002,0.354,0.225,0.094960125,3.2910546295893495,0.04275000000000001,0.12899999999999998,-0.7752585205902847,-0.4669696357988409,241.0,272.0,8.0,9.033,0.0
