mean_x,std_x,mad_x,max_x,min_x,energy_x,entropy_x,iqr_x,range_x,skewness_x,kurtosis_x,mean_y,std_y,mad_y,max_y,min_y,energy_y,entropy_y,iqr_y,range_y,skewness_y,kurtosis_y,mean_z,std_z,mad_z,max_z,min_z,energy_z,entropy_z,iqr_z,range_z,skewness_z,kurtosis_z,frame_in,frame_out,timestamp_in,timestamp_out,label
-0.11812500000000001,0.057918989761562664,0.032,-0.048,-0.279,0.017308125,3.375151160297457,0.06200000000000001,0.23100000000000004,-1.2312172751894375,0.9511977648390824,0.20934375,0.01879928418683807,0.0030000000000000027,0.262,0.195,0.04417821875,2.8396308855823005,0.006499999999999978,0.067,1.9025923900791508,2.219781410883111,-0.02640625,0.02742017890053783,0.0165,0.06,-0.051,0.00144915625,2.883265801874966,0.03125,0.11099999999999999,1.5115764541806394,1.9193229874037696,1.0,32.0,0.0,1.033,0.0
-0.24678124999999998,0.09800629264714332,0.058499999999999996,-0.107,-0.348,0.07050621875,2.909784961859744,0.20825000000000002,0.241,0.30908277206028134,-1.6786188740352175,0.24190625,0.030414181904787438,0.02550000000000001,0.293,0.198,0.05944365625,3.1511057434561054,0.05200000000000002,0.09499999999999997,-0.153158483587071,-1.2672176489842029,0.04609375,0.05775235892097828,0.046,0.114,-0.035,0.0054599687499999995,3.1462267371078063,0.11875000000000001,0.14900000000000002,-0.18033970114386252,-1.7195634576749856,17.0,48.0,0.533,1.567,0.0
-0.3595625,0.02968894733314066,0.01699999999999996,-0.298,-0.409,0.130166625,3.2397659274924595,0.04125000000000001,0.11099999999999999,-0.07720405933805077,-0.7670819124110464,0.28296875,0.020728127591210444,0.009500000000000008,0.31,0.247,0.08050096875,3.2510597572384285,0.04199999999999998,0.063,-0.5082769248799828,-1.4143234906816688,0.09171875,0.014607862555401458,0.014499999999999999,0.114,0.068,0.00862571875,3.241501916554328,0.027249999999999996,0.046,-0.02352664933584481,-1.3374778513399304,33.0,64.0,1.067,2.1,0.0
-0.38934375,0.016110185782215555,0.006000000000000005,-0.346,-0.409,0.15184809375000002,3.1632133723530975,0.012749999999999984,0.063,1.4327880280377447,1.3262879660562037,0.29271874999999997,0.00900428500423548,0.007000000000000006,0.31,0.279,0.08576534375,3.1984637460171026,0.017250000000000043,0.030999999999999972,-0.1031278806991255,-1.3788940564751697,0.07859374999999999,0.01100244113537991,0.006999999999999992,0.104,0.064,0.006298031250000001,3.1806124429304017,0.014749999999999985,0.039999999999999994,0.8488956473749071,-0.2963375002314632,49.0,80.0,1.6,2.633,0.0
-0.387625,0.009249155366842971,0.006500000000000006,-0.373,-0.404,0.1503386875,3.2847322885891694,0.01749999999999996,0.031000000000000028,0.11148000541836114,-1.31716639769813,0.28993749999999996,0.006269656589479198,0.0030000000000000027,0.297,0.279,0.08410306249999999,3.249023080434921,0.011250000000000038,0.01799999999999996,-0.49073327425796237,-1.405086284935183,0.07246875,0.005471427915772991,0.0020000000000000018,0.091,0.064,0.00528165625,3.2691300252520197,0.00424999999999999,0.026999999999999996,1.5573075591990893,3.044151339265066,65.0,96.0,2.133,3.167,0.0
-0.38265625,0.0051027527803627765,0.0040000000000000036,-0.373,-0.392,0.14645184375000003,3.304159809550116,0.00924999999999998,0.019000000000000017,0.3265612165891323,-1.0185356314794756,0.29309375,0.0030347917453261955,0.0010000000000000009,0.297,0.286,0.08591315624999998,3.3446135270597925,0.004249999999999976,0.01100000000000001,-0.8675171228697621,-0.46442837064197917,0.07221875,0.001555923660563073,0.0010000000000000009,0.075,0.069,0.0052179687499999995,3.314470907997367,0.0020000000000000018,0.0059999999999999915,-0.41625781886720487,-0.736067924173387,81.0,112.0,2.667,3.7,0.0
-0.38675000000000004,0.0028284271247461927,0.0010000000000000009,-0.382,-0.394,0.14958356250000004,3.3651538689309737,0.0030000000000000027,0.01200000000000001,-0.7685643041607394,0.3742065429687189,0.2900625,0.002524102563288586,0.0010000000000000009,0.295,0.286,0.084142625,3.270436372784506,0.0030000000000000027,0.009000000000000008,0.6874556075114523,-0.7067023386930567,0.07159375,0.0018516778708781898,0.0014999999999999944,0.075,0.069,0.00512909375,3.121633072510823,0.002999999999999989,0.0059999999999999915,-0.04496256942185958,-1.2385754954461785,97.0,128.0,3.2,4.233,0.0
-0.3918125,0.0047528774179437915,0.004500000000000004,-0.384,-0.399,0.153539625,3.2151782247080747,0.009500000000000008,0.015000000000000013,0.12957102666168846,-1.4326898451276442,0.28693749999999996,0.0025852647349933065,0.0020000000000000018,0.291,0.283,0.08233981249999998,3.185697405822631,0.0050000000000000044,0.008000000000000007,-0.14810480240282692,-1.3066857590432364,0.0723125,0.002844265063245686,0.0024999999999999883,0.078,0.069,0.0052371875,3.0331302961722293,0.005249999999999991,0.008999999999999994,0.47307321934156366,-1.109784215166047,113.0,144.0,3.733,4.767,0.0
-0.39693750000000005,0.0023971011138456404,0.0010000000000000009,-0.393,-0.405,0.15756512500000003,3.407466577012513,0.0020000000000000018,0.01200000000000001,-0.6726556139415868,2.2602742068386323,0.28403124999999996,0.0017227226815422134,0.0010000000000000009,0.289,0.281,0.08067671874999999,3.3108391187839925,0.0020000000000000018,0.007999999999999952,1.3086148902360424,1.9661264372633251,0.0765,0.002915475947422652,0.0010000000000000009,0.083,0.07,0.0058607500000000005,3.349205323567427,0.002250000000000002,0.012999999999999998,0.15132228100809833,0.3589965397923849,129.0,160.0,4.267,5.3,0.0
-0.3964375,0.003840064289826412,0.0010000000000000009,-0.384,-0.405,0.15717743750000002,3.363256090672039,0.0020000000000000018,0.02100000000000002,1.2361910170902322,2.7828580149993147,0.28281249999999997,0.0018275239396516655,0.0010000000000000009,0.286,0.278,0.07998624999999998,3.371222362180786,0.0020000000000000018,0.007999999999999952,-0.704865127502668,0.5808310249307209,0.07765625,0.0021738412861798373,0.0010000000000000009,0.083,0.073,0.00603521875,3.334091447975575,0.0010000000000000009,0.010000000000000009,0.42662986040417816,1.4167219815953436,145.0,176.0,4.8,5.833,0.0
-0.378625,0.018110338897988645,0.015000000000000013,-0.35,-0.401,0.143684875,3.103386692185553,0.036250000000000004,0.051000000000000045,0.3314701646213042,-1.5006296654479294,0.28421874999999996,0.0033046782653535184,0.001999999999999974,0.291,0.278,0.08079121874999998,3.3094322578549367,0.0040000000000000036,0.012999999999999956,0.3630901259442102,-0.49308301587574155,0.06828125,0.009981966160907378,0.005500000000000005,0.08,0.053,0.00476196875,3.167951599401113,0.019749999999999997,0.027000000000000003,-0.4631883535368591,-1.4876253673172914,161.0,192.0,5.333,6.367,0.0
-0.35334374999999996,0.011912727896560891,0.005999999999999978,-0.338,-0.381,0.12499371874999998,3.335295424392317,0.015249999999999986,0.04299999999999998,-1.0400061543587238,-0.051968029833111995,0.28812499999999996,0.003276335605520292,0.0020000000000000018,0.293,0.282,0.08302675,3.263701665099658,0.005250000000000032,0.01100000000000001,-0.6280981284522283,-0.7465024185910618,0.054531249999999996,0.007167567470034725,0.003499999999999996,0.072,0.048,0.00302503125,2.9022819094295746,0.006749999999999999,0.023999999999999994,1.2848847341275422,0.4706045460223125,177.0,208.0,5.867,6.9,0.0
-0.333125,0.012040945768501732,0.008999999999999952,-0.317,-0.349,0.11111725,3.143019100020415,0.024999999999999967,0.03199999999999997,0.2151632877748749,-1.6912176876145444,0.28990625000000003,0.0014221325316228456,0.0010000000000000009,0.293,0.287,0.08404765624999999,3.3323904167559104,0.0020000000000000018,0.006000000000000005,0.2958378751553529,-0.2511866871872259,0.047343750000000004,0.0023797239204369916,0.0020000000000000018,0.052,0.043,0.00224709375,3.2946162696352235,0.004250000000000004,0.009000000000000001,0.07610043862169821,-1.0599927721808737,193.0,224.0,6.4,7.433,0.0
-0.3279375,0.014385186608104875,0.005500000000000005,-0.314,-0.358,0.1077499375,3.3030112147032495,0.019000000000000017,0.043999999999999984,-0.9629286916234473,-0.49698660230668734,0.292,0.008154753215150053,0.0015000000000000013,0.314,0.282,0.0853305,3.1805634640880003,0.0030000000000000027,0.03200000000000003,1.5562444550874985,1.3354344507886253,0.055593750000000004,0.01933562026254912,0.0020000000000000018,0.111,0.043,0.00346453125,2.548249345099865,0.011250000000000003,0.068,1.6016705929244721,1.1162556616874477,209.0,240.0,6.933,7.967,0.0
-0.33181249999999995,0.015478689988174057,0.014999999999999986,-0.309,-0.358,0.11033912500000001,3.2495582776705625,0.029749999999999943,0.04899999999999999,-0.2092539177961346,-1.3487274969780039,0.2935,0.010668294146675942,0.006000000000000005,0.314,0.282,0.0862560625,3.023667006032885,0.018500000000000016,0.03200000000000003,0.6608598356997348,-1.124570836126573,0.077,0.020053054630155477,0.0085,0.111,0.044,0.006331125,3.1865621670003765,0.03025,0.067,-0.640033589526181,-0.9482290663458399,225.0,256.0,7.467,8.5,0.0
-0.3144375,0.0181244611988881,0.013000000000000012,-0.291,-0.349,0.09919943749999999,3.284593342866141,0.02849999999999997,0.057999999999999996,-0.5354785619976825,-1.0415796217376676,0.2845,0.011319231422671761,0.004999999999999949,0.311,0.269,0.081068375,3.1953264064319047,0.008499999999999897,0.04199999999999998,0.9647298117898692,0.1846339083878794,0.08637500000000001,0.003879030162295724,0.0010000000000000009,0.097,0.082,0.0074756875,3.130833852396768,0.002249999999999988,0.015,1.687923917633828,2.045936407190662,241.0,272.0,8.0,9.033,0.0
-0.29425,0.0062998015841770815,0.004500000000000004,-0.285,-0.307,0.08662275,3.306122561298155,0.009000000000000008,0.02200000000000002,-0.49082910674809777,-0.8408357616715318,0.2718125,0.005675812166553786,0.0030000000000000027,0.283,0.265,0.07391425000000001,3.109338872296549,0.009499999999999953,0.01799999999999996,0.611869044129077,-1.134521397222704,0.08503125,0.0011587810136086936,0.000999999999999987,0.087,0.082,0.007231656250000001,3.3586445218255885,0.000999999999999987,0.0049999999999999906,-1.1453650492546614,0.9841877685950755,257.0,288.0,8.533,9.567,0.0
-0.28309375000000003,0.007379699244379797,0.00599999999999995,-0.27,-0.293,0.08019653125,3.150021159287002,0.012749999999999984,0.022999999999999965,0.3327309264415669,-1.2334989069044617,0.263375,0.004794202227691281,0.0025000000000000022,0.269,0.255,0.069389375,3.2397649254455945,0.00924999999999998,0.014000000000000012,-0.5618402543009784,-1.215766777688373,0.082875,0.0031696805832764916,0.000999999999999987,0.086,0.077,0.0068783125,3.277817956362413,0.006000000000000005,0.008999999999999994,-0.5979820618639015,-1.3507591020899772,273.0,304.0,9.067,10.1,0.0
